,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.EUR.price,quote.EUR.volume_24h,quote.EUR.volume_change_24h,quote.EUR.percent_change_1h,quote.EUR.percent_change_24h,quote.EUR.percent_change_7d,quote.EUR.percent_change_30d,quote.EUR.percent_change_60d,quote.EUR.percent_change_90d,quote.EUR.market_cap,quote.EUR.market_cap_dominance,quote.EUR.fully_diluted_market_cap,quote.EUR.tvl,quote.EUR.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,121158,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'avalanche-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,143778115476.15387,145879139792.73602,True,,3,,,,2025-03-25T17:13:00.000Z,0.9250573748256586,53989887860.022934,-7.81,-0.00498448,0.0085755,0.01875985,0.00963217,0.01422518,0.12863373,133003006059.75131,4.9871,134946574098.49461,,2025-03-25T17:11:08.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-25 18:14:47.125796
3,52,XRP,XRP,xrp,1560,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58158111605.0,99986323420.0,False,,4,,,,2025-03-25T17:14:00.000Z,2.25812305047902,2389127224.6436553,-19.7831,-0.03146598,-0.71211519,9.08863092,-4.07957613,-22.44155899,7.59577426,131328172387.5819,4.9243,225812305047.90353,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
4,1839,BNB,BNB,bnb,2411,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142472648.93,142472648.93,False,,5,,,,2025-03-25T17:13:00.000Z,585.7067109404115,2085681384.396045,29.3956,0.01970305,-0.41137379,0.05530937,-2.98782872,-7.50047429,-9.44344864,83447186603.75824,3.1289,83447186603.7537,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
5,5426,Solana,SOL,solana,856,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,511339445.39394486,596937941.8031554,True,,6,,,,2025-03-25T17:14:00.000Z,134.458997637645,3286050408.663308,-8.6917,-0.48492508,2.10192353,18.19139858,-13.08286519,-44.64316172,-26.11194114,68754189280.25916,2.5775,80263677306.73465,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
6,3408,USDC,USDC,usd-coin,26480,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'avalanche-ecosystem', 'hedera-hashgraph-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,59762856468.23192,59762856468.23192,False,,7,,,,2025-03-25T17:13:00.000Z,0.924865226570529,8378669527.376874,-6.2451,-0.0002971,-0.00902684,3.99e-05,0.00785497,0.00947528,0.01002971,55272587787.993324,2.0725,55272587787.99503,,2025-03-25T17:11:08.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-25 18:14:47.125796
7,74,Dogecoin,DOGE,dogecoin,1182,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148577706383.70526,148577706383.70526,True,,8,,,,2025-03-25T17:14:00.000Z,0.17700505354740692,1499348474.82138,41.2271,-0.09994506,4.99035656,16.64428991,-20.81174419,-46.59823458,-41.61974971,26299004874.39865,0.9854,26299004874.39544,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
8,2010,Cardano,ADA,cardano,1485,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35238941062.750435,44994940568.06273,False,,9,,,,2025-03-25T17:14:00.000Z,0.6989051182448419,1019031361.5081083,28.5983,-0.46833898,3.56236099,9.97141105,-1.0890122,-23.53080771,-16.61296632,24628676270.284607,0.9235,31450730321.018326,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
9,1958,TRON,TRX,tron,1137,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,95004061127.10806,95004080182.09785,True,,10,,,,2025-03-25T17:14:00.000Z,0.21057192062805452,350562585.95130134,-38.7475,0.04000804,-0.86879377,1.23653103,-6.5122998,-11.84485774,-10.92683128,20005187619.00024,0.7501,20005191631.445183,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
10,1975,Chainlink,LINK,chainlink,1964,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,11,,,,2025-03-25T17:14:00.000Z,14.28786754441626,292434925.442877,-20.8886,0.37855352,2.2329473,13.63186869,-11.94756296,-40.28576092,-36.55619228,9388557341.269255,0.3518,14287867544.415709,,2025-03-25T17:11:08.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-25 18:14:47.125796
11,5805,Avalanche,AVAX,avalanche,889,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,414786479.40096205,451455979.40096205,False,,12,,,,2025-03-25T17:14:00.000Z,20.95750706225152,282023255.7964701,-37.887,-0.36132962,5.60917196,22.83045796,-7.31937635,-37.34781992,-43.64621765,8692890571.372107,0.3257,15000308833.242252,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
12,11419,Toncoin,TON,toncoin,702,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2482294640.418319,5125553127.915772,True,,13,,,,2025-03-25T17:14:00.000Z,3.3733773480148637,99358388.75433178,-17.7922,-0.18965193,-2.36402699,1.13480237,-3.02149113,-29.07749289,-38.66503895,8373716511.085859,0.314,17290424817.75878,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
13,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,923870755.9,985239504.0,False,,14,,,,2025-03-25T17:14:00.000Z,9.039285471714239,2515552.0836595674,14.5503,0.00354622,0.02882138,0.51626979,0.23731173,0.570493,2.70626614,8351131501.548521,0.3131,8905861134.665264,,2025-03-25T17:11:08.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-25 18:14:47.125796
14,512,Stellar,XLM,stellar,693,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30779755451.982582,50001786892.81798,False,,15,,,,2025-03-25T17:14:00.000Z,0.270047088972798,151035440.2200911,-12.8468,-0.16247841,0.88474158,9.68958134,-11.39547208,-33.10731318,-23.14757438,8311983359.102506,0.3115,13502842372.957449,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
15,4642,Hedera,HBAR,hedera,332,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,42219399509.3599,50000000000.0,False,,16,,,,2025-03-25T17:14:00.000Z,0.18244823842571095,204299243.31677866,1.7061,-0.21284673,2.57516121,7.50070121,-5.97521233,-41.65965596,-37.01601679,7702855067.87404,0.2888,9122411921.287758,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
16,5994,Shiba Inu,SHIB,shiba-inu,940,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem']",589552695333683.0,589251861154876.6,589505789763360.1,False,,17,589552695333683.0,8058083543.781541,,2025-03-25T17:14:00.000Z,1.2641217095533685e-05,180164096.57824647,11.434,0.37123935,1.33342587,11.01829301,-11.66960995,-32.4841648,-39.79467433,7448860700.806068,0.2793,7452663610.96869,,2025-03-25T17:11:08.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-03-25 18:14:47.125796
17,20947,Sui,SUI,sui,580,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3169845047.4838877,10000000000.0,False,,18,3169845047.4838877,7814061659.151221,,2025-03-25T17:14:00.000Z,2.279914465949168,658519330.280903,-0.0739,-0.3248325,1.46466452,9.33770316,-25.39009104,-44.29005077,-45.45842029,7226975578.575842,0.2708,22799144659.49099,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
18,6636,Polkadot,DOT,polkadot-new,876,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'osmosis-ecosystem', 'layer-1']",,1561309039.2367013,1561309039.2367013,True,,19,,,,2025-03-25T17:13:00.000Z,4.3170360342034,151636983.33846954,-13.946,-0.29764844,-0.33527546,9.52206741,-5.98214407,-27.45925672,-36.92096106,6740227382.912329,0.2527,6740227382.908856,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
19,2,Litecoin,LTC,litecoin,1333,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75558468.3040892,84000000.0,False,,20,,,,2025-03-25T17:14:00.000Z,86.4570577433338,392193059.9696284,-17.2093,-0.17451284,-0.42764685,5.78834899,-26.60171149,-22.3756245,-12.88507378,6532562857.164497,0.2448,7262392850.437703,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
20,1831,Bitcoin Cash,BCH,bitcoin-cash,991,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1', '2017-2018-alt-season', 'made-in-america']",21000000.0,19846978.125,19846978.125,False,,21,,,,2025-03-25T17:13:00.000Z,311.79871016086184,193729090.69844463,-10.7487,0.28597986,0.88695888,1.79056768,3.17338753,-22.96907166,-26.13702749,6188262179.96584,0.232,6547772913.38002,,2025-03-25T17:11:08.000Z,,,,,,2025-03-25 18:14:47.125796
0,1,Bitcoin,BTC,bitcoin,11998,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19841846.0,19841846.0,False,,1,,,,2025-03-25T17:15:00.000Z,81593.52107483128,28193767257.075855,3.6945,0.33259495,0.04894501,7.95578155,-7.51327941,-16.79137005,-10.19552851,1618966079764.5566,60.6818,1713463942571.4575,,2025-03-25T17:14:02.000Z,,,,,,2025-03-25 18:15:47.570888
1,1027,Ethereum,ETH,ethereum,10077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'avalanche-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120641812.26109944,120641812.26109944,True,,2,,,,2025-03-25T17:15:00.000Z,1920.7760461616172,10803783355.91231,-15.5835,0.15252042,-0.46147746,10.22972704,-26.04684652,-38.66496945,-39.80291318,231725903156.64667,8.6873,231725903156.64798,,2025-03-25T17:14:02.000Z,,,,,,2025-03-25 18:15:47.570888
2,825,Tether USDt,USDT,tether,121158,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'avalanche-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,143778115476.15387,145879139792.73602,True,,3,,,,2025-03-25T17:14:00.000Z,0.9251582912597068,53869057203.99502,-8.1908,0.00246676,0.0110582,0.03793915,-0.00873868,0.00301319,0.11420173,133017515634.45934,4.9857,134961295701.0803,,2025-03-25T17:14:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-25 18:15:47.570888
3,52,XRP,XRP,xrp,1560,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58158111605.0,99986323420.0,False,,4,,,,2025-03-25T17:15:00.000Z,2.2584342578413987,2389150731.455578,-19.809,-0.04167129,-0.70816599,9.06814578,-4.08170716,-22.42961039,7.49606089,131346271620.0954,4.9241,225843425784.13675,,2025-03-25T17:14:02.000Z,,,,,,2025-03-25 18:15:47.570888
4,1839,BNB,BNB,bnb,2411,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142472648.93,142472648.93,False,,5,,,,2025-03-25T17:15:00.000Z,585.7409189075614,2085327522.5861812,29.3617,0.02628453,-0.40965223,0.02925827,-3.02877982,-7.50437957,-9.46983312,83452060303.4526,3.1286,83452060303.45483,,2025-03-25T17:14:02.000Z,,,,,,2025-03-25 18:15:47.570888
5,5426,Solana,SOL,solana,856,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,511339445.39394486,596937941.8031554,True,,6,,,,2025-03-25T17:15:00.000Z,134.4564796535612,3286368340.1617312,-8.7267,-0.481428,2.09009426,18.15525381,-13.13916573,-44.65873185,-26.2467839,68752901735.67421,2.577,80262174226.49419,,2025-03-25T17:14:02.000Z,,,,,,2025-03-25 18:15:47.570888
6,3408,USDC,USDC,usd-coin,26480,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'avalanche-ecosystem', 'hedera-hashgraph-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,59762856468.23192,59762856468.23192,False,,7,,,,2025-03-25T17:15:00.000Z,0.9250430333463135,8345494190.777576,-6.7494,0.00831016,0.00363068,0.00962583,0.00020587,0.01120511,0.0130759,55283214028.81361,2.0726,55283214028.812065,,2025-03-25T17:14:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-25 18:15:47.570888
